idBeneficiaire,nomBénéficiaire,montant,nature,objet,montant_reuse,dateConvention,datepublication,datesPériodeVersement
80077623900033.0,CYCLES ET MANIVELLES,55000,aide en numéraire,MAMMA,Entre 30 000€ et 100 000€,44529,44550,2021-11-29/2022-05-29
43288382500031.0,VELO CITE,55000,aide en numéraire,MAMMA,Entre 30 000€ et 100 000€,44497,44550,2021-10-28/2022-04-28
90374437300015.0,FONCIERE SOLIDAIRE NA,45000,aide en numéraire,Subvention de Fonctionnement,Entre 30 000€ et 100 000€,44917,44624,2021-12-22/2022-06-22
43470528100021.0,GARAGE MODERNE,30000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44565,44624,2022-01-04/2022-07-04
88319642000011.0,ALLIANCE SANTE INNOVATION NOUVELLE AQUITAINE,10000,aide en numéraire,Programme d'actions 2022,Inférieur à 30 000€,44564,44624,2022-01-03/2022-07-03
37809063300017.0,CREAC de BEGLES,47500,aide en numéraire,Temps forts du cirque 2022,Entre 30 000€ et 100 000€,44615,44624,2022-02-23/2022-08-23
79227291600034.0,EMMAUS CONNECT,10000,aide en numéraire,Subventin de fonctionnement,Inférieur à 30 000€,44585,44624,2022-01-24/2022-07-24
34221545600043.0,MÉMOIRE DE BORDEAUX,91000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44650,44713,2022-03-30/2022-09-30
78187611500010.0,VILLA PRIMEROSE,25000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44672,44713,2022-04-21/2022-10-21
49919608700070.0,AGRI SO INNOVATION,30000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44671,44713,2022-04-20/2022-10-20
78181448800040.0,L'AGENCE D'URBANISME BORDEAUX AQUITAINE,4372000,aide en numéraire,Subvention de fonctionnement,Supérieur à 500 000€,44678,44713,2022-04-27/2022-10-27
30500910200081.0,MEDECINS SANS FRONTIERES,20000,aide en numéraire,Subvention Except au profit des populations afghanes déplacées,Inférieur à 30 000€,44664,44713,2022-04-13/2022-10-13
37796404400038.0,UNITEC,140000,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44683,44713,2022-05-02/2022-11-02
30091783800025.0,ADAV,30000,aide en numéraire,Subvention Exceptionnelle,Inférieur à 30 000€,44706,44805,2022-05-25/2022-11-25
45227479800035.0,LETTRES DU MONDE,10000,aide en numéraire,Festival Lettres du Monde,Inférieur à 30 000€,44747,44805,2022-07-05/2023-01-05
47838951300019.0,PLIE DES HAUTS DE GARONNE,17500,aide en numéraire,APP Emploi et Quartiers,Inférieur à 30 000€,44635,44805,2022-03-15/2022-09-15
34169319000033.0,MUSIQUE DE NUIT,30000,aide en numéraire,Festival New Bell 2022,Inférieur à 30 000€,44755,44805,2022-07-13/2023-01-13
33986341700418.0,RESTAURANTS DU CŒUR,50000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44755,44805,2022-07-13/2023-01-13
85180791700014.0,LA FUMAINERIE,25000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44790,44805,2022-08-17/2023-02-17
39988425300036.0,CAP SCIENCES,145000,aide en numéraire,Aide à l'investissement,Entre 100 000€ et 500 000€,44790,44805,2022-08-17/2023-02-17
49058526200069.0,MAISON DE L'EMPLOI DE BORDEAUX,36765,aide en numéraire,"Actions ""Clauses d'insertion""",Entre 30 000€ et 100 000€,44810,44897,2022-09-06/2023-03-06
52354600000028.0,PIMMS CENON,10000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44806,44897,2022-09-02/2023-03-02
79227291600034.0,EMMAUS CONNECT,8000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44809,44897,2022-09-05/2023-03-05
40289121200035.0,ARBRES ET PAYSAGES,5665,aide en numéraire,Subvention d'investissement,Inférieur à 30 000€,44859,44897,2022-10-25/2023-04-25
52539664400029.0,Bordeaux Mon Commerce,29702,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,44949,45014,2023-01-23/2023-07-23
48428452600072.0,Aéropace Valley,140000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45058,45097,2023-05-12/2023-11-12
84937825200019.0,Villa Valmont,1000,aide en numéraire,AAP Contrat de Ville,Inférieur à 30 000€,45174,45216,2023-09-05/2024-03-05
78184354500026.0,Société d'Encouragement de Bordeaux,68843,aide en numéraire,Aide à l'investissement,Entre 30 000€ et 100 000€,45230,45324,2023-10-31/2024-04-31
82434427900016.0,Asso de gestion du conservatoire national des Arts et Métiers,99033,aide en numéraire,aide à l'investissement,Entre 30 000€ et 100 000€,43903,45386,2020-03-13/2020-09-13
40265285300019.0,Chahuts,35000,aide en numéraire,Festival Chahuts,Entre 30 000€ et 100 000€,45418,45537,2024-05-06/2024-11-06
37781852100025.0,Bordeaux Technowest,822000,aide en numéraire,aide au fonctionnement,Supérieur à 500 000€,45419,45537,2024-05-07/2024-11-07
34063725500027.0,Banque Alimentaire,50000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45482,45537,2024-07-09/2025-01-09
34975346700050.0,Hauts de Garonne,27264,aide en numéraire,PLIE 2024,Inférieur à 30 000€,45474,45537,2024-07-01/2025-01-01
39931862500031.0,Promo Femmes St Michel,10000,aide en numéraire,AAP Contrat de ville 2024,Inférieur à 30 000€,45533,45537,2024-08-29/2025-02-29
81910693100010.0,MPS,312500,aide en numéraire,SARE 2024,Entre 100 000€ et 500 000€,45510,45673,2024-08-06/2025-02-06
30016423300052.0,AFEPT,58000,aide en numéraire,Ecole de la deuxième chance,Entre 30 000€ et 100 000€,45595,45673,2024-10-30/2025-04-30
39949552200019.0,Emmaüs Aquitaine,30000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45616,45673,2024-11-20/2025-05-20
33348540700030.0,CIDFF,20000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44433,44518,2021-08-25/2022-02-25
85029215200012.0,ESPACE TEXTILE RIVE DROITE,6700,aide en numéraire,Investissement,Inférieur à 30 000€,44440,44518,2021-09-01/2022-03-01
85191355800025.0,RECUP' BOKASHI,4000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44273,44518,2021-03-18/2021-09-18
45227479800035.0,LETTRES DU MONDE,9500,aide en numéraire,Festival Lettres du Monde,Inférieur à 30 000€,44489,44518,2021-10-20/2022-04-20
48537603200036.0,XYLOFUTUR,20000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44494,44518,2021-10-25/2022-04-25
77569790700068.0,UNION SOCIALE POUR L'HABITAT,70000,aide en numéraire,Congés USH,Entre 30 000€ et 100 000€,44454,44518,2021-09-15/2022-03-15
42198523500017.0,ARC SUD DEVELOPPEMENT,12000,aide en numéraire,Investissement,Inférieur à 30 000€,44494,44550,2021-10-25/2022-04-25
49500944100033.0,ALEC,60000,aide en numéraire,Ma rénov Bordeaux Métropole,Entre 30 000€ et 100 000€,44385,44550,2021-07-08/2022-01-08
51779186900012.0,MAISON DE L'EUROPE,43000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44531,44550,2021-12-01/2022-06-01
53280194100032.0,POMPIERS SOLIDAIRES,40000,aide en numéraire,Action solidarité internationale eau,Entre 30 000€ et 100 000€,44473,44550,2021-10-04/2022-04-04
77565757000377.0,FONDATION COS ALEXANDRE GLASBERG,40000,aide en numéraire,Foyer Quancard,Entre 30 000€ et 100 000€,44525,44550,2021-11-25/2022-05-25
34063725500027.0,Banque Alimentaire,10000,aide en numéraire,Subvention complémentaire,Inférieur à 30 000€,45271,45324,2023-12-11/2024-06-11
35011886500046.0,PARALLELES ATTITUDES DIFFUSION,15000,aide en numéraire,Carnaval des deux rives 2022,Inférieur à 30 000€,44616,44624,2022-02-24/2022-08-24
84779999600016.0,LA CRAVATE SOLIDAIRE,15000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44583,44624,2022-01-24/2022-07-24
53310615900023.0,COOP ET BAT,250000,aide en numéraire,Subvention d'investissement,Entre 100 000€ et 500 000€,44550,44624,2021-12-20/2022-06-20
50907979400012.0,ASS EUROP DU FILM D'ANIMATION CARTOON,125000,aide en numéraire,Manifestation Cartoon mars 2022,Entre 100 000€ et 500 000€,44624,44713,2022-03-04/2022-09-04
48438218900039.0,PASSAGE A L'ART,15200,aide en numéraire,Subvention Faites des Bulles 2022,Inférieur à 30 000€,44637,44713,2022-03-17/2022-09-17
82071933400014.0,BORDEAUX SUPERYACHTS REFIT,40000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44659,44713,2022-04-08/2022-10-08
41900910500018.0,CSDL,100000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44666,44713,2022-04-15/2022-10-15
42008956700044.0,ESPRIT DE CORPS,20000,aide en numéraire,Subvention Festival Pouce 2022,Inférieur à 30 000€,44641,44713,2022-03-21/2022-09-21
34084009900022.0,RESEAU PAUL BERT,284850,aide en numéraire,Subvention d'investissement,Entre 100 000€ et 500 000€,44663,44713,2022-04-12/2022-10-12
78370700300035.0,JUNIA,3000000,aide en numéraire,Aide à l'investissement,Supérieur à 500 000€,44711,44805,2022-05-30/2022-11-30
42243827500014.0,QUATUORS A BORDEAUX,15000,aide en numéraire,Quatuors à Bordeaux,Inférieur à 30 000€,44733,44805,2022-06-21/2022-12-21
47838951300019.0,PLIE DES HAUTS DE GARONNE,33148,aide en numéraire,Action clause d'insertion,Entre 30 000€ et 100 000€,44761,44805,2022-07-19/2023-01-19
49518895500019.0,PLIE PORTES DU SUD,14106,aide en numéraire,Action clause d'insertion,Inférieur à 30 000€,44755,44805,2022-07-13/2023-01-13
42198523500017.0,ARC SUD DEVELOPPEMENT,47500,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44791,44805,2022-08-18/2023-02-18
39819156900142.0,UNIS CITES,10000,aide en numéraire,Action spécifique KIOSC 2021,Inférieur à 30 000€,44432,44897,2021-08-24/2022-02-24
43288382500031.0,VELO CITE,28000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44827,44897,2022-09-23/2023-03-23
78184929400280.0,CENTRE ANIMATION DE BORDEAUX CULTIVONS LE PARTAGE,8000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44802,44897,2022-08-29/2023-02-29
41834346300026.0,DROP DE BETON,20000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44585,44897,2022-01-24/2022-07-24
41214436200032.0,DEFI,18000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44803,44897,2022-08-30/2023-02-30
30016423300052.0,AFEPT,58000,aide en numéraire,Subvention de Fonctionnement,Entre 30 000€ et 100 000€,44859,44897,2022-10-25/2023-04-25
82802334100047.0,CRESS NA,15000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44883,44897,2022-11-18/2023-05-18
49428909300028.0,ATELIER GRAPHITE,8000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44894,44943,2022-11-29/2023-05-29
84532179300018.0,WORLD IMPACT SUMMIT,30000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44895,44943,2022-11-30/2023-05-11
44493244600032.0,Ecosite du Bourgailh,25000,aide en numéraire,Convention pluriannuelle de fonctionnement 2024-2026,Inférieur à 30 000€,45351,45386,2024-02-29/2024-08-29
77558666200071.0,Le Prado,20000,aide en numéraire,"Plateforme ""Louer Clé en Main""",Inférieur à 30 000€,45275,45386,2023-12-15/2024-06-15
34221545600050.0,Mémoire de Bordeaux,91000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45426,45537,2024-05-14/2024-11-14
78184854400032.0,SOLIHA Terres-Océan,216600,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45610,45673,2024-11-14/2025-05-14
39484466600013.0,BMSL,88000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43171,43502,2018-03-12/2018-09-12
44433758800040.0,POLA,114000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,43516,43557,2019-02-20/2019-08-20
78184375000048.0,AGENCE DEVELOPPEMENT TOURISTIQUE,180000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,43514,43557,2019-02-18/2019-08-18
39811228400011.0,ADEM,58000,aide en numéraire,DECASTAR,Entre 30 000€ et 100 000€,43556,43636,2019-04-01/2019-10-01
80016249700039.0,L'ORANGEADE,15000,aide en numéraire,Eté métropolitain,Inférieur à 30 000€,43606,43636,2019-05-21/2019-11-21
82135493300011.0,BORDEAUX OPEN AIR,10000,aide en numéraire,Eté métropolitain,Inférieur à 30 000€,43608,43636,2019-05-23/2019-11-23
81752354100016.0,HAPANA,3000,aide en numéraire,Action habitat,Inférieur à 30 000€,43571,43636,2019-04-16/2019-10-16
39819156900142.0,UNIS CITE,1000,aide en numéraire,Action habitat,Inférieur à 30 000€,43620,43636,2019-06-04/2019-12-04
33230399900079.0,ASSO EIPF,30000,aide en numéraire,Investissement ESS,Inférieur à 30 000€,43635,43724,2019-06-19/2019-12-19
43383594000027.0,ADELE,12500,aide en numéraire,PLIE DES GRAVES,Inférieur à 30 000€,43651,43724,2019-07-05/2020-01-05
40228354300070.0,CLAP SUD OUEST,33000,aide en numéraire,actions spécifiques,Entre 30 000€ et 100 000€,43677,43724,2019-07-31/2020-01-31
43403882400042.0,ADSI TECHNOWEST,25000,aide en numéraire,OIM action emploi,Inférieur à 30 000€,43658,43724,2019-07-12/2020-01-12
48782378300013.0,TERRE D'ADELE,10000,aide en numéraire,Zéro déchets,Inférieur à 30 000€,43363,43502,2018-09-20/2019-03-20
32721569500047.0,AGENCE QUALITE CONSTRUCTION AQC,49000,aide en numéraire,Bien construire,Entre 30 000€ et 100 000€,43480,43502,2019-01-15/2019-07-15
51482209700028.0,AQUINETIC,20000,aide en numéraire,manifestation B BOOST,Inférieur à 30 000€,43432,43557,2018-11-28/2019-05-28
34426475900046.0,ESCALES LITTERAIRES,150000,aide en numéraire,Escales du livre,Entre 100 000€ et 500 000€,43507,43557,2019-02-11/2019-08-11
30016423300029.0,AFEPT,58000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43532,43557,2019-03-08/2019-09-08
42052348000016.0,JUMPING INTERNATIONAL,34000,aide en numéraire,Jumping,Entre 30 000€ et 100 000€,43523,43557,2019-02-27/2019-08-27
82959066000017.0,LEON A VELO,55000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43585,43636,2019-04-30/2019-10-30
83273861100017.0,GANG OF FOOD,22310,aide en numéraire,ÉTÉ METROPOLITAIN,Inférieur à 30 000€,43607,43636,2019-05-22/2019-11-22
52289609100033.0,ATIS,42750,aide en numéraire,ESS Emergence entreprises,Entre 30 000€ et 100 000€,43619,43636,2019-06-03/2019-12-03
49058526200069.0,MAISON EMPLOI INSERT ECO ENTREP.,228000,aide en numéraire,PLIE,Entre 100 000€ et 500 000€,43620,43636,2019-06-04/2019-12-04
83122049600010.0,COAEQUO,14250,aide en numéraire,SMAC d'agglo,Inférieur à 30 000€,43623,43636,2019-06-07/2019-12-07
38389023300026.0,IDDAC,17500,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43620,43636,2019-06-04/2019-12-04
34975346700043.0,HAUTS DE GARONNE,45000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43642,43724,2019-06-26/2019-12-26
78180455400017.0,OFFICE TOURISME & CONGRES BORDEAUX,141000,aide en numéraire,FETE DU FLEUVE,Entre 100 000€ et 500 000€,43651,43724,2019-07-05/2020-01-05
33483378700011.0,L'ATELIER REMUMENAGE,4000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43677,43724,2019-07-31/2020-01-31
48956307200029.0,ADMAA,15000,aide en numéraire,Festival Relache,Inférieur à 30 000€,43703,43724,2019-08-26/2020-02-26
42283936500018.0,AMANIEU DE BOULIAC,6500,aide en numéraire,Médiévales,Inférieur à 30 000€,43703,43724,2019-08-26/2020-02-26
30537823400036.0,ADIL 33,97740,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43413,43502,2018-11-09/2019-05-09
52539664400011.0,LA RONDE DES QUARTIERS DE BORDEAUX,14500,aide en numéraire,Action CO²LIM,Inférieur à 30 000€,43452,43502,2018-12-18/2019-06-18
39988425300036.0,CAP SCIENCES,120000,aide en numéraire,Investissement,Entre 100 000€ et 500 000€,43353,43557,2018-09-10/2019-03-10
40265285300019.0,CHAHUTS,25000,aide en numéraire,Eté métropolitain,Inférieur à 30 000€,43612,43636,2019-05-27/2019-11-27
41827063300021.0,COMPAGNIE TANDAIM,23500,aide en numéraire,Eté métropolitain,Inférieur à 30 000€,43606,43636,2019-05-21/2019-11-21
48466802500030.0,LE BLEU DU CIEL,9000,aide en numéraire,Eté métropolitain,Inférieur à 30 000€,43613,43636,2019-05-28/2019-11-28
82469850000017.0,LA MECANIQUE GENERALE,12500,aide en numéraire,Eté métropolitain,Inférieur à 30 000€,43619,43636,2019-06-03/2019-12-03
39819156900142.0,UNIS CITE,49000,aide en numéraire,ambassadeurs du vélo,Entre 30 000€ et 100 000€,43488,43636,2019-01-23/2019-07-23
34169319000033.0,MUSIQUES DE NUIT DIFFUSION,40000,aide en numéraire,Eté métropolitain,Entre 30 000€ et 100 000€,43621,43636,2019-06-05/2019-12-05
78184921100029.0,CSBN,3500,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43636,43724,2019-06-20/2019-12-20
82978181400019.0,LE RITUEL,4500,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43635,43724,2019-06-19/2019-12-19
40996896300010.0,CREPAQ,4350,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43620,43724,2019-06-04/2019-12-04
39819156900142.0,UNIS CITE,8000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43679,43724,2019-08-02/2020-02-02
82791162900018.0,URHAJ NOUVELLE AQUITAINE,69000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43755,43784,2019-10-17/2020-04-17
31241056600011.0,CEID,5000,aide en numéraire,TAPAJ quartiers,Inférieur à 30 000€,44900,45014,2022-12-05/2023-06-05
39452889700280.0,Electriciens sans Frontières,36800,aide en numéraire,Solidarité Internationale Eau et Assainissement,Entre 30 000€ et 100 000€,44953,45014,2023-01-27/2023-07-27
51115695200026.0,CIVAM,30000,aide en numéraire,"Convention triennale ""Produire, Partager, Manger Local",Inférieur à 30 000€,44727,45097,2022-06-15/2022-12-15
49874718700025.0,Bordeaux Aquitaine Inno'vin,40000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45049,45097,2023-05-03/2023-11-03
39811228400011.0,ADEM,60000,aide en numéraire,Décastar 2023,Entre 30 000€ et 100 000€,45049,45097,2023-05-03/2023-11-03
49010963400017.0,Espace Social Animation Alain Coudert,5000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
34077248200014.0,Jeunes Science Bordeaux,4000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
35221687300211.0,Association pour le Droit à l'Initiative Economique (ADIE),43000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45049,45097,2023-05-03/2023-11-03
90870146900011.0,Way4Space,250000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45068,45097,2023-05-22/2023-11-22
91197691800019.0,Global Social Economy Forum (GSEF),80000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45044,45097,2023-04-28/2023-10-28
34221545600043.0,La Mémoire de Bordeaux,10000,aide en numéraire,Coupe du monde de Rugby France 2023,Inférieur à 30 000€,45069,45097,2023-05-23/2023-11-23
49011083000018.0,Centre social et culturel la Chataigneraie,6400,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
